id	hate_type	hate_severity	to_whom	model
408421	Abusive	Little to None	None	microsoft/mdeberta-v3-base
115868	None	Little to None	None	microsoft/mdeberta-v3-base
641646	None	Little to None	None	microsoft/mdeberta-v3-base
868822	Profane	Severe	Community	microsoft/mdeberta-v3-base
847093	None	Little to None	Community	microsoft/mdeberta-v3-base
564034	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
257938	None	Little to None	None	microsoft/mdeberta-v3-base
106592	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
792068	None	Little to None	None	microsoft/mdeberta-v3-base
555057	None	Little to None	None	microsoft/mdeberta-v3-base
390255	None	Little to None	None	microsoft/mdeberta-v3-base
245231	None	Little to None	None	microsoft/mdeberta-v3-base
475110	None	Little to None	None	microsoft/mdeberta-v3-base
413861	None	Little to None	None	microsoft/mdeberta-v3-base
800883	Abusive	Mild	None	microsoft/mdeberta-v3-base
685063	Profane	Severe	Community	microsoft/mdeberta-v3-base
65728	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
933802	None	Little to None	None	microsoft/mdeberta-v3-base
11690	Profane	Severe	Society	microsoft/mdeberta-v3-base
706579	None	Little to None	None	microsoft/mdeberta-v3-base
215276	None	Little to None	None	microsoft/mdeberta-v3-base
204169	None	Little to None	None	microsoft/mdeberta-v3-base
554749	None	Little to None	None	microsoft/mdeberta-v3-base
102106	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
687707	Abusive	Little to None	None	microsoft/mdeberta-v3-base
782993	None	Little to None	None	microsoft/mdeberta-v3-base
694802	Abusive	Mild	Community	microsoft/mdeberta-v3-base
140095	None	Little to None	None	microsoft/mdeberta-v3-base
449706	None	Little to None	None	microsoft/mdeberta-v3-base
103008	None	Little to None	None	microsoft/mdeberta-v3-base
268505	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
677768	Abusive	Little to None	None	microsoft/mdeberta-v3-base
399395	Abusive	Little to None	None	microsoft/mdeberta-v3-base
934704	None	Little to None	Organization	microsoft/mdeberta-v3-base
183078	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
472268	None	Little to None	None	microsoft/mdeberta-v3-base
140804	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
266462	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
4502	None	Little to None	None	microsoft/mdeberta-v3-base
601389	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
51708	None	Little to None	None	microsoft/mdeberta-v3-base
451288	None	Little to None	None	microsoft/mdeberta-v3-base
723131	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
514786	None	Little to None	None	microsoft/mdeberta-v3-base
301007	None	Little to None	None	microsoft/mdeberta-v3-base
229205	None	Little to None	None	microsoft/mdeberta-v3-base
524989	None	Little to None	None	microsoft/mdeberta-v3-base
824458	Profane	Severe	Community	microsoft/mdeberta-v3-base
522751	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
829398	None	Little to None	None	microsoft/mdeberta-v3-base
442481	None	Little to None	None	microsoft/mdeberta-v3-base
86918	Abusive	Little to None	None	microsoft/mdeberta-v3-base
760133	Political Hate	Mild	Community	microsoft/mdeberta-v3-base
22336	None	Little to None	None	microsoft/mdeberta-v3-base
110130	None	Little to None	None	microsoft/mdeberta-v3-base
794326	None	Little to None	None	microsoft/mdeberta-v3-base
184205	None	Little to None	None	microsoft/mdeberta-v3-base
501326	None	Little to None	None	microsoft/mdeberta-v3-base
305515	None	Little to None	None	microsoft/mdeberta-v3-base
453214	None	Little to None	None	microsoft/mdeberta-v3-base
780977	None	Little to None	None	microsoft/mdeberta-v3-base
197116	None	Little to None	None	microsoft/mdeberta-v3-base
709765	None	Little to None	None	microsoft/mdeberta-v3-base
660740	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
751452	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
776616	None	Little to None	None	microsoft/mdeberta-v3-base
594957	Abusive	Little to None	Organization	microsoft/mdeberta-v3-base
758653	Profane	Severe	Individual	microsoft/mdeberta-v3-base
467601	Abusive	Severe	Society	microsoft/mdeberta-v3-base
853875	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
734436	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
432795	None	Little to None	None	microsoft/mdeberta-v3-base
176963	None	Little to None	None	microsoft/mdeberta-v3-base
693454	None	Little to None	None	microsoft/mdeberta-v3-base
431121	None	Little to None	None	microsoft/mdeberta-v3-base
603293	Political Hate	Mild	Community	microsoft/mdeberta-v3-base
204163	Profane	Severe	Organization	microsoft/mdeberta-v3-base
404753	None	Little to None	None	microsoft/mdeberta-v3-base
350340	None	Little to None	None	microsoft/mdeberta-v3-base
101669	Abusive	Little to None	None	microsoft/mdeberta-v3-base
693172	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
881339	Profane	Severe	Organization	microsoft/mdeberta-v3-base
234873	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
463879	None	Little to None	None	microsoft/mdeberta-v3-base
391778	None	Little to None	None	microsoft/mdeberta-v3-base
696795	None	Little to None	None	microsoft/mdeberta-v3-base
392525	None	Little to None	Society	microsoft/mdeberta-v3-base
437546	None	Little to None	None	microsoft/mdeberta-v3-base
230845	Profane	Severe	Organization	microsoft/mdeberta-v3-base
759262	Abusive	Mild	Society	microsoft/mdeberta-v3-base
790411	None	Little to None	Individual	microsoft/mdeberta-v3-base
300211	Abusive	Little to None	None	microsoft/mdeberta-v3-base
429825	None	Little to None	None	microsoft/mdeberta-v3-base
241815	None	Little to None	None	microsoft/mdeberta-v3-base
587877	None	Little to None	None	microsoft/mdeberta-v3-base
417035	None	Little to None	None	microsoft/mdeberta-v3-base
329867	Abusive	Little to None	None	microsoft/mdeberta-v3-base
858636	None	Little to None	None	microsoft/mdeberta-v3-base
817662	None	Little to None	None	microsoft/mdeberta-v3-base
36995	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
540133	Profane	Severe	Organization	microsoft/mdeberta-v3-base
178133	None	Little to None	None	microsoft/mdeberta-v3-base
939084	None	Little to None	None	microsoft/mdeberta-v3-base
220070	Political Hate	Mild	Society	microsoft/mdeberta-v3-base
810990	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
564915	None	Little to None	None	microsoft/mdeberta-v3-base
896030	None	Little to None	None	microsoft/mdeberta-v3-base
803000	None	Little to None	None	microsoft/mdeberta-v3-base
434425	None	Little to None	None	microsoft/mdeberta-v3-base
484732	None	Little to None	None	microsoft/mdeberta-v3-base
928724	Abusive	Little to None	None	microsoft/mdeberta-v3-base
188109	None	Little to None	None	microsoft/mdeberta-v3-base
885876	None	Little to None	None	microsoft/mdeberta-v3-base
439903	Profane	Severe	Individual	microsoft/mdeberta-v3-base
896774	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
201236	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
294331	Profane	Severe	Community	microsoft/mdeberta-v3-base
283925	None	Little to None	None	microsoft/mdeberta-v3-base
619478	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
849009	None	Little to None	None	microsoft/mdeberta-v3-base
716054	None	Little to None	None	microsoft/mdeberta-v3-base
560726	Profane	Severe	Individual	microsoft/mdeberta-v3-base
743594	None	Little to None	None	microsoft/mdeberta-v3-base
624407	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
258727	Religious Hate	Little to None	Community	microsoft/mdeberta-v3-base
380744	None	Little to None	None	microsoft/mdeberta-v3-base
413547	None	Little to None	None	microsoft/mdeberta-v3-base
234141	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
60206	None	Little to None	None	microsoft/mdeberta-v3-base
579827	None	Little to None	None	microsoft/mdeberta-v3-base
148976	None	Little to None	Individual	microsoft/mdeberta-v3-base
201516	None	Little to None	None	microsoft/mdeberta-v3-base
586357	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
368041	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
281038	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
200103	None	Little to None	None	microsoft/mdeberta-v3-base
656857	Profane	Severe	Individual	microsoft/mdeberta-v3-base
877106	Profane	Severe	Community	microsoft/mdeberta-v3-base
680816	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
853980	Profane	Severe	Individual	microsoft/mdeberta-v3-base
416765	None	Little to None	None	microsoft/mdeberta-v3-base
777041	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
486896	None	Little to None	None	microsoft/mdeberta-v3-base
1238	None	Little to None	None	microsoft/mdeberta-v3-base
690011	None	Little to None	None	microsoft/mdeberta-v3-base
561745	None	Little to None	None	microsoft/mdeberta-v3-base
419301	None	Little to None	None	microsoft/mdeberta-v3-base
484745	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
563636	Political Hate	Little to None	Individual	microsoft/mdeberta-v3-base
813902	None	Little to None	None	microsoft/mdeberta-v3-base
7505	None	Little to None	None	microsoft/mdeberta-v3-base
648031	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
144853	Abusive	Little to None	None	microsoft/mdeberta-v3-base
181520	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
93012	Profane	Severe	Organization	microsoft/mdeberta-v3-base
48276	None	Little to None	None	microsoft/mdeberta-v3-base
640764	None	Little to None	None	microsoft/mdeberta-v3-base
273507	None	Little to None	None	microsoft/mdeberta-v3-base
687548	None	Little to None	None	microsoft/mdeberta-v3-base
917353	None	Little to None	None	microsoft/mdeberta-v3-base
269221	None	Little to None	None	microsoft/mdeberta-v3-base
922476	None	Little to None	None	microsoft/mdeberta-v3-base
807407	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
195060	None	Little to None	None	microsoft/mdeberta-v3-base
656139	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
799134	None	Little to None	None	microsoft/mdeberta-v3-base
826825	None	Little to None	None	microsoft/mdeberta-v3-base
9907	None	Little to None	None	microsoft/mdeberta-v3-base
298673	None	Little to None	None	microsoft/mdeberta-v3-base
13386	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
842536	None	Little to None	None	microsoft/mdeberta-v3-base
726308	None	Little to None	None	microsoft/mdeberta-v3-base
306330	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
688599	None	Little to None	None	microsoft/mdeberta-v3-base
689584	None	Little to None	None	microsoft/mdeberta-v3-base
490674	None	Little to None	None	microsoft/mdeberta-v3-base
456718	None	Little to None	None	microsoft/mdeberta-v3-base
520231	None	Little to None	None	microsoft/mdeberta-v3-base
331709	None	Little to None	None	microsoft/mdeberta-v3-base
409943	None	Little to None	None	microsoft/mdeberta-v3-base
56275	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
692039	Political Hate	Mild	Community	microsoft/mdeberta-v3-base
269451	None	Little to None	None	microsoft/mdeberta-v3-base
13455	None	Little to None	None	microsoft/mdeberta-v3-base
612107	Profane	Severe	Individual	microsoft/mdeberta-v3-base
520921	None	Little to None	None	microsoft/mdeberta-v3-base
309449	None	Little to None	None	microsoft/mdeberta-v3-base
30231	None	Little to None	None	microsoft/mdeberta-v3-base
749946	None	Little to None	None	microsoft/mdeberta-v3-base
230540	Profane	Severe	Individual	microsoft/mdeberta-v3-base
306383	None	Little to None	None	microsoft/mdeberta-v3-base
266663	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
306200	None	Little to None	None	microsoft/mdeberta-v3-base
932141	None	Little to None	None	microsoft/mdeberta-v3-base
159638	None	Little to None	None	microsoft/mdeberta-v3-base
153112	None	Little to None	None	microsoft/mdeberta-v3-base
36929	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
570695	None	Little to None	None	microsoft/mdeberta-v3-base
930405	None	Little to None	None	microsoft/mdeberta-v3-base
934284	Abusive	Mild	Society	microsoft/mdeberta-v3-base
241721	Abusive	Little to None	None	microsoft/mdeberta-v3-base
743285	Profane	Severe	Individual	microsoft/mdeberta-v3-base
650205	None	Little to None	None	microsoft/mdeberta-v3-base
231694	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
240267	None	Little to None	Society	microsoft/mdeberta-v3-base
105646	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
166927	Profane	Severe	Individual	microsoft/mdeberta-v3-base
222182	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
719880	None	Little to None	None	microsoft/mdeberta-v3-base
304302	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
246202	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
581414	None	Little to None	None	microsoft/mdeberta-v3-base
39223	None	Little to None	None	microsoft/mdeberta-v3-base
331481	None	Little to None	None	microsoft/mdeberta-v3-base
759027	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
372475	None	Little to None	None	microsoft/mdeberta-v3-base
279602	None	Little to None	None	microsoft/mdeberta-v3-base
374463	None	Little to None	None	microsoft/mdeberta-v3-base
522124	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
96971	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
563986	None	Little to None	None	microsoft/mdeberta-v3-base
186068	None	Little to None	None	microsoft/mdeberta-v3-base
645261	None	Little to None	None	microsoft/mdeberta-v3-base
491781	None	Little to None	None	microsoft/mdeberta-v3-base
227160	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
49682	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
715513	None	Little to None	None	microsoft/mdeberta-v3-base
750666	None	Little to None	None	microsoft/mdeberta-v3-base
498452	None	Little to None	None	microsoft/mdeberta-v3-base
749770	None	Little to None	None	microsoft/mdeberta-v3-base
374272	Abusive	Mild	Society	microsoft/mdeberta-v3-base
300680	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
502810	None	Little to None	None	microsoft/mdeberta-v3-base
537922	None	Little to None	None	microsoft/mdeberta-v3-base
301818	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
77449	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
158868	Abusive	Little to None	None	microsoft/mdeberta-v3-base
565434	Abusive	Severe	Community	microsoft/mdeberta-v3-base
744307	None	Little to None	None	microsoft/mdeberta-v3-base
648825	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
918300	None	Little to None	None	microsoft/mdeberta-v3-base
573225	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
627856	None	Little to None	None	microsoft/mdeberta-v3-base
772659	None	Little to None	None	microsoft/mdeberta-v3-base
776500	None	Little to None	None	microsoft/mdeberta-v3-base
709524	None	Little to None	None	microsoft/mdeberta-v3-base
321575	None	Little to None	None	microsoft/mdeberta-v3-base
137962	None	Little to None	None	microsoft/mdeberta-v3-base
542955	None	Little to None	None	microsoft/mdeberta-v3-base
413666	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
436247	None	Little to None	None	microsoft/mdeberta-v3-base
116299	None	Little to None	None	microsoft/mdeberta-v3-base
764090	None	Little to None	Society	microsoft/mdeberta-v3-base
236100	None	Little to None	None	microsoft/mdeberta-v3-base
602786	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
331368	Profane	Severe	Individual	microsoft/mdeberta-v3-base
281614	None	Little to None	Society	microsoft/mdeberta-v3-base
60782	None	Little to None	None	microsoft/mdeberta-v3-base
789968	None	Little to None	None	microsoft/mdeberta-v3-base
712671	None	Little to None	None	microsoft/mdeberta-v3-base
859775	None	Little to None	None	microsoft/mdeberta-v3-base
652672	None	Little to None	None	microsoft/mdeberta-v3-base
482297	None	Little to None	None	microsoft/mdeberta-v3-base
831573	Abusive	Little to None	None	microsoft/mdeberta-v3-base
878250	None	Little to None	None	microsoft/mdeberta-v3-base
