id	hate_type	hate_severity	to_whom	model
882392	Profane	Severe	Community	xlm-roberta-base
31474	None	Little to None	None	xlm-roberta-base
752145	None	Little to None	None	xlm-roberta-base
864075	None	Little to None	None	xlm-roberta-base
459116	Political Hate	Mild	Organization	xlm-roberta-base
498640	None	Little to None	None	xlm-roberta-base
802864	Abusive	Mild	None	xlm-roberta-base
295472	None	Little to None	None	xlm-roberta-base
934066	None	Little to None	None	xlm-roberta-base
902880	None	Little to None	None	xlm-roberta-base
111465	Political Hate	Little to None	Organization	xlm-roberta-base
933484	Profane	Severe	None	xlm-roberta-base
667357	None	Little to None	None	xlm-roberta-base
81463	None	Little to None	None	xlm-roberta-base
649992	None	Little to None	None	xlm-roberta-base
60065	Political Hate	Little to None	None	xlm-roberta-base
328916	Abusive	Little to None	None	xlm-roberta-base
304492	None	Little to None	None	xlm-roberta-base
385489	None	Little to None	None	xlm-roberta-base
683209	Profane	Severe	Community	xlm-roberta-base
67622	None	Little to None	None	xlm-roberta-base
507528	Profane	Severe	Individual	xlm-roberta-base
460125	None	Little to None	None	xlm-roberta-base
285627	Political Hate	Mild	Organization	xlm-roberta-base
309055	None	Little to None	None	xlm-roberta-base
702822	Profane	Severe	Community	xlm-roberta-base
714655	None	Little to None	None	xlm-roberta-base
265922	None	Little to None	None	xlm-roberta-base
485097	None	Little to None	None	xlm-roberta-base
270514	None	Little to None	None	xlm-roberta-base
87760	None	Little to None	None	xlm-roberta-base
169601	None	Little to None	None	xlm-roberta-base
798353	None	Little to None	None	xlm-roberta-base
100120	Political Hate	Little to None	None	xlm-roberta-base
441410	Abusive	Severe	Individual	xlm-roberta-base
592756	Abusive	Mild	Organization	xlm-roberta-base
90373	None	Little to None	None	xlm-roberta-base
664668	Political Hate	Mild	Individual	xlm-roberta-base
122017	None	Little to None	None	xlm-roberta-base
544288	None	Little to None	None	xlm-roberta-base
499935	None	Little to None	None	xlm-roberta-base
192544	None	Little to None	None	xlm-roberta-base
173116	Abusive	Little to None	None	xlm-roberta-base
704684	Abusive	Little to None	None	xlm-roberta-base
845711	None	Little to None	None	xlm-roberta-base
880642	None	Little to None	None	xlm-roberta-base
335733	Political Hate	Mild	Individual	xlm-roberta-base
819142	None	Little to None	None	xlm-roberta-base
123199	None	Little to None	None	xlm-roberta-base
216638	None	Little to None	None	xlm-roberta-base
215582	None	Little to None	None	xlm-roberta-base
553211	Political Hate	Little to None	Organization	xlm-roberta-base
826034	None	Little to None	None	xlm-roberta-base
918589	None	Little to None	None	xlm-roberta-base
547320	None	Little to None	None	xlm-roberta-base
266882	None	Little to None	None	xlm-roberta-base
750993	None	Little to None	None	xlm-roberta-base
653654	None	Little to None	None	xlm-roberta-base
890678	Profane	Severe	Community	xlm-roberta-base
381394	None	Little to None	None	xlm-roberta-base
356587	None	Little to None	None	xlm-roberta-base
590822	Political Hate	Severe	Society	xlm-roberta-base
166688	Abusive	Mild	Organization	xlm-roberta-base
230635	None	Little to None	None	xlm-roberta-base
55098	None	Little to None	None	xlm-roberta-base
617669	Profane	Severe	Individual	xlm-roberta-base
180620	None	Little to None	None	xlm-roberta-base
187898	None	Little to None	None	xlm-roberta-base
371940	Religious Hate	Mild	None	xlm-roberta-base
181651	Political Hate	Mild	Organization	xlm-roberta-base
147825	None	Little to None	None	xlm-roberta-base
438932	None	Little to None	None	xlm-roberta-base
63001	Religious Hate	Mild	Community	xlm-roberta-base
329086	None	Little to None	None	xlm-roberta-base
301069	None	Little to None	None	xlm-roberta-base
347294	Abusive	Little to None	Individual	xlm-roberta-base
461037	None	Little to None	None	xlm-roberta-base
170607	Abusive	Little to None	None	xlm-roberta-base
499607	Abusive	Little to None	Society	xlm-roberta-base
710744	Abusive	Severe	Individual	xlm-roberta-base
240005	None	Little to None	None	xlm-roberta-base
424128	None	Little to None	None	xlm-roberta-base
779357	Political Hate	Mild	Society	xlm-roberta-base
845111	None	Little to None	None	xlm-roberta-base
676339	None	Little to None	None	xlm-roberta-base
290884	Abusive	Mild	Individual	xlm-roberta-base
909302	None	Little to None	None	xlm-roberta-base
357977	Political Hate	Little to None	Society	xlm-roberta-base
134372	Abusive	Severe	Community	xlm-roberta-base
659032	None	Little to None	None	xlm-roberta-base
545917	None	Little to None	None	xlm-roberta-base
95904	None	Little to None	None	xlm-roberta-base
627730	None	Little to None	None	xlm-roberta-base
560795	None	Little to None	None	xlm-roberta-base
379566	None	Little to None	None	xlm-roberta-base
142362	None	Little to None	None	xlm-roberta-base
582295	Political Hate	Mild	Individual	xlm-roberta-base
214358	Abusive	Little to None	None	xlm-roberta-base
773834	None	Little to None	Individual	xlm-roberta-base
378204	None	Little to None	None	xlm-roberta-base
2503	Abusive	Severe	Community	xlm-roberta-base
66287	None	Little to None	None	xlm-roberta-base
497947	Abusive	Mild	Community	xlm-roberta-base
821205	None	Little to None	None	xlm-roberta-base
704887	None	Little to None	None	xlm-roberta-base
142605	None	Little to None	None	xlm-roberta-base
793597	Profane	Severe	Community	xlm-roberta-base
244475	Profane	Severe	Individual	xlm-roberta-base
732424	None	Little to None	None	xlm-roberta-base
669456	Political Hate	Mild	Organization	xlm-roberta-base
786746	Abusive	Severe	Society	xlm-roberta-base
260582	None	Little to None	None	xlm-roberta-base
669509	Abusive	Little to None	Organization	xlm-roberta-base
519827	Abusive	Little to None	Individual	xlm-roberta-base
204443	Religious Hate	Severe	Community	xlm-roberta-base
583890	None	Little to None	None	xlm-roberta-base
637584	None	Little to None	None	xlm-roberta-base
24646	None	Little to None	None	xlm-roberta-base
280857	Profane	Severe	Individual	xlm-roberta-base
446535	None	Little to None	None	xlm-roberta-base
687543	None	Little to None	None	xlm-roberta-base
237066	None	Little to None	None	xlm-roberta-base
912999	None	Little to None	None	xlm-roberta-base
194057	Political Hate	Mild	Organization	xlm-roberta-base
146810	None	Little to None	None	xlm-roberta-base
442009	Abusive	Little to None	None	xlm-roberta-base
350875	None	Little to None	None	xlm-roberta-base
721365	None	Little to None	None	xlm-roberta-base
798776	None	Little to None	None	xlm-roberta-base
752086	None	Little to None	None	xlm-roberta-base
203	None	Little to None	None	xlm-roberta-base
798871	None	Little to None	None	xlm-roberta-base
903406	None	Little to None	None	xlm-roberta-base
447678	None	Little to None	None	xlm-roberta-base
782699	None	Little to None	None	xlm-roberta-base
188831	None	Little to None	None	xlm-roberta-base
653198	None	Little to None	None	xlm-roberta-base
439858	None	Little to None	None	xlm-roberta-base
869461	None	Little to None	None	xlm-roberta-base
389095	Abusive	Mild	Individual	xlm-roberta-base
378732	Abusive	Mild	Society	xlm-roberta-base
906177	None	Little to None	None	xlm-roberta-base
309517	Abusive	Mild	Individual	xlm-roberta-base
356240	Abusive	Little to None	Organization	xlm-roberta-base
612238	Political Hate	Mild	Organization	xlm-roberta-base
404551	Profane	Severe	Community	xlm-roberta-base
417818	Abusive	Mild	Individual	xlm-roberta-base
626581	None	Little to None	None	xlm-roberta-base
839516	None	Little to None	None	xlm-roberta-base
794748	None	Little to None	None	xlm-roberta-base
849980	None	Little to None	None	xlm-roberta-base
721487	Profane	Severe	Community	xlm-roberta-base
625949	Political Hate	Mild	Organization	xlm-roberta-base
593733	Abusive	Mild	Community	xlm-roberta-base
853345	None	Little to None	None	xlm-roberta-base
434994	Political Hate	Little to None	Society	xlm-roberta-base
439183	None	Little to None	None	xlm-roberta-base
688066	Abusive	Little to None	None	xlm-roberta-base
343290	None	Little to None	None	xlm-roberta-base
529720	Abusive	Mild	Community	xlm-roberta-base
8435	Abusive	Little to None	None	xlm-roberta-base
625145	None	Little to None	None	xlm-roberta-base
523883	Abusive	Severe	Community	xlm-roberta-base
871055	None	Little to None	None	xlm-roberta-base
1467	None	Little to None	None	xlm-roberta-base
414730	None	Little to None	None	xlm-roberta-base
23986	Political Hate	Mild	Society	xlm-roberta-base
604006	Abusive	Severe	Individual	xlm-roberta-base
35914	Political Hate	Mild	Individual	xlm-roberta-base
921548	None	Little to None	None	xlm-roberta-base
600422	Political Hate	Mild	Organization	xlm-roberta-base
820850	None	Little to None	None	xlm-roberta-base
172221	None	Little to None	None	xlm-roberta-base
151782	None	Little to None	None	xlm-roberta-base
729740	None	Little to None	Society	xlm-roberta-base
795158	Abusive	Mild	Individual	xlm-roberta-base
89095	None	Little to None	None	xlm-roberta-base
871021	None	Little to None	None	xlm-roberta-base
410433	None	Little to None	None	xlm-roberta-base
259966	None	Little to None	None	xlm-roberta-base
622086	Political Hate	Little to None	Organization	xlm-roberta-base
757437	Abusive	Mild	Society	xlm-roberta-base
834041	Abusive	Mild	None	xlm-roberta-base
614182	Political Hate	Little to None	Society	xlm-roberta-base
213978	None	Little to None	None	xlm-roberta-base
177775	None	Little to None	None	xlm-roberta-base
175096	None	Little to None	None	xlm-roberta-base
924491	None	Little to None	None	xlm-roberta-base
74708	Political Hate	Mild	Organization	xlm-roberta-base
145454	Abusive	Little to None	Community	xlm-roberta-base
122063	Abusive	Little to None	None	xlm-roberta-base
523490	None	Little to None	None	xlm-roberta-base
567534	None	Little to None	None	xlm-roberta-base
3766	Religious Hate	Mild	Society	xlm-roberta-base
898495	Profane	Severe	Community	xlm-roberta-base
215674	None	Little to None	None	xlm-roberta-base
12410	Religious Hate	Severe	Community	xlm-roberta-base
710245	None	Little to None	None	xlm-roberta-base
10063	None	Little to None	None	xlm-roberta-base
540310	None	Little to None	None	xlm-roberta-base
412055	None	Little to None	None	xlm-roberta-base
151874	None	Little to None	None	xlm-roberta-base
773973	None	Little to None	None	xlm-roberta-base
258469	Abusive	Mild	Organization	xlm-roberta-base
336614	None	Little to None	None	xlm-roberta-base
881812	Abusive	Mild	Society	xlm-roberta-base
183470	Political Hate	Mild	Organization	xlm-roberta-base
703445	None	Little to None	None	xlm-roberta-base
577195	Political Hate	Mild	Individual	xlm-roberta-base
408421	Abusive	Mild	Individual	xlm-roberta-base
115868	None	Little to None	None	xlm-roberta-base
641646	None	Little to None	None	xlm-roberta-base
868822	Profane	Severe	Society	xlm-roberta-base
847093	Abusive	Little to None	Community	xlm-roberta-base
564034	Political Hate	Mild	Organization	xlm-roberta-base
257938	None	Little to None	None	xlm-roberta-base
106592	Profane	Severe	Organization	xlm-roberta-base
792068	None	Little to None	None	xlm-roberta-base
555057	None	Little to None	None	xlm-roberta-base
390255	None	Little to None	None	xlm-roberta-base
245231	None	Little to None	None	xlm-roberta-base
475110	None	Little to None	None	xlm-roberta-base
413861	Abusive	Little to None	None	xlm-roberta-base
800883	Abusive	Mild	Community	xlm-roberta-base
685063	Abusive	Little to None	None	xlm-roberta-base
65728	Political Hate	Mild	Organization	xlm-roberta-base
933802	Abusive	Mild	Individual	xlm-roberta-base
11690	Profane	Severe	Society	xlm-roberta-base
706579	None	Little to None	None	xlm-roberta-base
215276	Abusive	Mild	Community	xlm-roberta-base
204169	None	Little to None	None	xlm-roberta-base
554749	None	Little to None	None	xlm-roberta-base
102106	Political Hate	Little to None	None	xlm-roberta-base
687707	None	Little to None	None	xlm-roberta-base
782993	None	Little to None	None	xlm-roberta-base
694802	Abusive	Mild	Individual	xlm-roberta-base
140095	None	Little to None	None	xlm-roberta-base
449706	None	Little to None	None	xlm-roberta-base
103008	None	Little to None	None	xlm-roberta-base
268505	Political Hate	Little to None	Organization	xlm-roberta-base
677768	Abusive	Mild	Individual	xlm-roberta-base
399395	Abusive	Little to None	Community	xlm-roberta-base
934704	None	Little to None	None	xlm-roberta-base
183078	Political Hate	Mild	Organization	xlm-roberta-base
472268	None	Little to None	None	xlm-roberta-base
140804	Political Hate	Severe	Individual	xlm-roberta-base
266462	Abusive	Mild	Individual	xlm-roberta-base
4502	None	Little to None	None	xlm-roberta-base
601389	Political Hate	Little to None	Organization	xlm-roberta-base
51708	None	Little to None	None	xlm-roberta-base
451288	None	Little to None	None	xlm-roberta-base
723131	Abusive	Mild	Society	xlm-roberta-base
514786	None	Little to None	None	xlm-roberta-base
301007	None	Little to None	None	xlm-roberta-base
229205	None	Little to None	None	xlm-roberta-base
524989	None	Little to None	None	xlm-roberta-base
824458	Abusive	Severe	Community	xlm-roberta-base
522751	Abusive	Mild	Individual	xlm-roberta-base
829398	None	Little to None	None	xlm-roberta-base
442481	None	Little to None	None	xlm-roberta-base
86918	Political Hate	Mild	Community	xlm-roberta-base
760133	Abusive	Little to None	None	xlm-roberta-base
22336	None	Little to None	None	xlm-roberta-base
110130	None	Little to None	None	xlm-roberta-base
794326	Abusive	Severe	Individual	xlm-roberta-base
184205	Political Hate	Little to None	Organization	xlm-roberta-base
501326	None	Little to None	None	xlm-roberta-base
305515	None	Little to None	None	xlm-roberta-base
453214	Abusive	Little to None	None	xlm-roberta-base
780977	None	Little to None	None	xlm-roberta-base
197116	Abusive	Severe	Individual	xlm-roberta-base
709765	None	Little to None	None	xlm-roberta-base
660740	Profane	Severe	Individual	xlm-roberta-base
751452	Abusive	Severe	Community	xlm-roberta-base
776616	None	Little to None	None	xlm-roberta-base
594957	Abusive	Little to None	None	xlm-roberta-base
758653	Abusive	Severe	Individual	xlm-roberta-base
467601	None	Little to None	None	xlm-roberta-base
853875	Abusive	Severe	Individual	xlm-roberta-base
734436	Political Hate	Little to None	None	xlm-roberta-base
432795	None	Little to None	None	xlm-roberta-base
176963	None	Little to None	None	xlm-roberta-base
693454	None	Little to None	None	xlm-roberta-base
431121	None	Little to None	None	xlm-roberta-base
603293	None	Little to None	None	xlm-roberta-base
204163	Profane	Severe	Organization	xlm-roberta-base
404753	None	Little to None	None	xlm-roberta-base
350340	None	Little to None	None	xlm-roberta-base
101669	Abusive	Mild	Individual	xlm-roberta-base
693172	Abusive	Mild	Individual	xlm-roberta-base
881339	Profane	Severe	Organization	xlm-roberta-base
234873	Abusive	Mild	Community	xlm-roberta-base
463879	None	Little to None	None	xlm-roberta-base
391778	None	Little to None	None	xlm-roberta-base
696795	None	Little to None	None	xlm-roberta-base
392525	Political Hate	Mild	Society	xlm-roberta-base
437546	None	Little to None	None	xlm-roberta-base
230845	Profane	Severe	Organization	xlm-roberta-base
759262	Political Hate	Mild	Society	xlm-roberta-base
790411	None	Little to None	None	xlm-roberta-base
300211	Profane	Severe	Individual	xlm-roberta-base
429825	None	Little to None	None	xlm-roberta-base
241815	None	Little to None	None	xlm-roberta-base
